season,week,roster_id,position,slot,eligible_owned,mean_four_week_increment,mean_four_week_cumulative
2024,8,12,TE,1,1,0.0,0.0
2024,9,1,QB,1,2,0.0,0.0
2024,9,1,QB,2,2,0.0,0.0
2024,9,1,RB,1,6,0.0,0.0
2024,9,1,RB,2,6,0.0,0.0
2024,9,1,RB,3,6,0.0,0.0
2024,9,1,RB,4,6,0.0,0.0
2024,9,1,RB,5,6,0.0,0.0
2024,9,1,RB,6,6,0.0,0.0
2024,9,1,WR,1,2,0.0016323339843749354,0.0016323339843749354
2024,9,1,WR,2,2,0.0018499785156249268,0.0034823124999998623
2024,9,1,TE,1,2,0.09586764208984368,0.09586764208984368
2024,9,1,TE,2,2,0.12325839697265616,0.21912603906249983
2024,9,2,RB,1,5,0.004869985107421829,0.004869985107421829
2024,9,2,RB,2,5,0.004869985107421829,0.009739970214843657
2024,9,2,RB,3,5,0.003478560791015592,0.01321853100585925
2024,9,2,RB,4,5,0.006957121582031184,0.020175652587890433
2024,9,2,RB,5,5,0.002087136474609355,0.022262789062499788
2024,9,2,WR,1,3,0.012258570800781202,0.012258570800781202
2024,9,2,WR,2,3,0.012258570800781202,0.024517141601562403
2024,9,2,WR,3,3,0.011144155273437456,0.03566129687499986
2024,9,2,TE,1,1,0.0,0.0
2024,9,3,QB,1,8,0.0,0.0
2024,9,3,QB,2,8,0.0,0.0
2024,9,3,QB,3,8,0.0,0.0
2024,9,3,QB,4,8,0.0,0.0
2024,9,3,QB,5,8,0.0,0.0
2024,9,3,QB,6,8,0.0,0.0
2024,9,3,QB,7,8,0.0,0.0
2024,9,3,QB,8,8,0.0,0.0
2024,9,3,RB,1,2,0.0,0.0
2024,9,3,RB,2,2,0.0,0.0
2024,9,3,WR,1,1,0.12898253125000014,0.12898253125000014
2024,9,3,TE,1,1,0.0,0.0
2024,9,4,QB,1,1,0.0,0.0
2024,9,4,RB,1,1,0.2302598828125002,0.2302598828125002
2024,9,4,WR,1,3,0.0,0.0
2024,9,4,WR,2,3,0.0,0.0
2024,9,4,WR,3,3,0.0,0.0
2024,9,5,QB,1,2,0.0,0.0
2024,9,5,QB,2,2,0.0,0.0
2024,9,5,RB,1,3,0.0,0.0
2024,9,5,RB,2,3,0.0,0.0
2024,9,5,RB,3,3,0.0,0.0
2024,9,5,WR,1,4,0.0,0.0
2024,9,5,WR,2,4,0.0,0.0
2024,9,5,WR,3,4,0.0,0.0
2024,9,5,WR,4,4,0.0,0.0
2024,9,5,TE,1,1,0.03508567187500011,0.03508567187500011
2024,9,6,QB,1,3,0.0,0.0
2024,9,6,QB,2,3,0.0,0.0
2024,9,6,QB,3,3,0.0,0.0
2024,9,6,RB,1,1,0.0,0.0
2024,9,6,WR,1,3,0.0,0.0
2024,9,6,WR,2,3,0.0,0.0
2024,9,6,WR,3,3,0.0,0.0
2024,9,6,TE,1,1,0.4643059531249999,0.4643059531249999
2024,9,7,QB,1,3,0.13728997558593753,0.13728997558593753
2024,9,7,QB,2,3,0.1510189731445313,0.28830894873046886
2024,9,7,QB,3,3,0.1510189731445313,0.43932792187500014
2024,9,7,RB,1,5,0.03489764843750004,0.03489764843750004
2024,9,7,RB,2,5,0.021811030273437525,0.056708678710937564
2024,9,7,RB,3,5,0.013086618164062515,0.06979529687500008
2024,9,7,RB,4,5,0.01744882421875002,0.0872441210937501
2024,9,7,RB,5,5,0.05234647265625006,0.13959059375000016
2024,9,7,WR,1,1,0.1998694140624998,0.1998694140624998
2024,9,7,TE,1,2,0.0,0.0
2024,9,7,TE,2,2,0.0,0.0
2024,9,8,QB,1,2,0.0,0.0
2024,9,8,QB,2,2,0.0,0.0
2024,9,8,RB,1,3,0.015998117187499883,0.015998117187499883
2024,9,8,RB,2,3,0.006999176269531199,0.02299729345703108
2024,9,8,RB,3,3,0.008998940917968684,0.031996234374999766
2024,9,8,WR,1,7,0.0254867451171875,0.0254867451171875
2024,9,8,WR,2,7,0.004210289550781253,0.029697034667968754
2024,9,8,WR,3,7,0.020048288818359364,0.04974532348632812
2024,9,8,WR,4,7,0.012038657226562478,0.061783980712890596
2024,9,8,WR,5,7,0.014722336425781218,0.07650631713867181
2024,9,8,WR,6,7,0.019258673583984323,0.09576499072265614
2024,9,8,WR,7,7,0.009579985839843722,0.10534497656249986
2024,9,8,TE,1,1,0.000695890624999862,0.000695890624999862
2024,9,9,QB,1,1,0.0,0.0
2024,9,9,RB,1,4,0.0,0.0
2024,9,9,RB,2,4,0.0,0.0
2024,9,9,RB,3,4,0.0,0.0
2024,9,9,RB,4,4,0.0,0.0
2024,9,9,WR,1,3,0.01840294189453119,0.01840294189453119
2024,9,9,WR,2,3,0.02024323608398431,0.0386461779785155
2024,9,9,WR,3,3,0.02024323608398431,0.05888941406249981
2024,9,10,QB,1,3,0.0,0.0
2024,9,10,QB,2,3,0.0,0.0
2024,9,10,QB,3,3,0.0,0.0
2024,9,10,RB,1,1,0.0,0.0
2024,9,10,WR,1,2,0.013295727539062527,0.013295727539062527
2024,9,10,WR,2,2,0.015068491210937531,0.02836421875000006
2024,9,10,TE,1,2,0.0,0.0
2024,9,10,TE,2,2,0.0,0.0
2024,9,11,QB,1,4,0.0,0.0
2024,9,11,QB,2,4,0.0,0.0
2024,9,11,QB,3,4,0.0,0.0
2024,9,11,QB,4,4,0.0,0.0
2024,9,11,RB,1,1,0.0,0.0
2024,9,11,WR,1,2,0.0,0.0
2024,9,11,WR,2,2,0.0,0.0
2024,9,11,TE,1,1,0.0,0.0
2024,9,12,QB,1,1,0.0,0.0
2024,9,12,RB,1,2,0.0,0.0
2024,9,12,RB,2,2,0.0,0.0
2024,9,12,WR,1,3,0.09966307128906254,0.09966307128906254
2024,9,12,WR,2,3,0.05446039013671889,0.15412346142578143
2024,9,12,WR,3,3,0.11088624169921907,0.2650097031250005
2024,9,12,TE,1,1,0.0,0.0
2024,10,1,QB,1,2,0.0,0.0
2024,10,1,QB,2,2,0.0,0.0
2024,10,1,RB,1,7,0.0,0.0
2024,10,1,RB,2,7,0.0,0.0
2024,10,1,RB,3,7,0.0,0.0
2024,10,1,RB,4,7,0.0,0.0
2024,10,1,RB,5,7,0.0,0.0
2024,10,1,RB,6,7,0.0,0.0
2024,10,1,RB,7,7,0.0,0.0
2024,10,1,WR,1,2,0.002511957031249956,0.002511957031249956
2024,10,1,WR,2,2,0.002511957031249956,0.005023914062499912
2024,10,1,TE,1,2,0.12133397827148433,0.12133397827148433
2024,10,1,TE,2,2,0.13751184204101558,0.2588458203124999
2024,10,2,RB,1,5,0.006957121582031184,0.006957121582031184
2024,10,2,RB,2,5,0.002087136474609355,0.009044258056640539
2024,10,2,RB,3,5,0.006957121582031184,0.016001379638671723
2024,10,2,RB,4,5,0.002087136474609355,0.018088516113281078
2024,10,2,RB,5,5,0.00417427294921871,0.022262789062499788
2024,10,2,WR,1,3,0.01783064843749993,0.01783064843749993
2024,10,2,WR,2,3,0.011144155273437456,0.028974803710937386
2024,10,2,WR,3,3,0.006686493164062474,0.03566129687499986
2024,10,2,TE,1,1,0.0,0.0
2024,10,3,QB,1,8,0.0035946105957031585,0.0035946105957031585
2024,10,3,QB,2,8,0.002156766357421895,0.005751376953125054
2024,10,3,QB,3,8,0.00431353271484379,0.010064909667968844
2024,10,3,QB,4,8,0.002156766357421895,0.012221676025390739
2024,10,3,QB,5,8,0.0014378442382812634,0.013659520263672002
2024,10,3,QB,6,8,0.005751376953125054,0.019410897216797056
2024,10,3,QB,7,8,0.0014378442382812634,0.02084874145507832
2024,10,3,QB,8,8,0.002156766357421895,0.023005507812500214
2024,10,3,RB,1,2,0.0,0.0
2024,10,3,RB,2,2,0.0,0.0
2024,10,3,WR,1,1,0.0,0.0
2024,10,3,TE,1,2,0.0,0.0
2024,10,3,TE,2,2,0.0,0.0
2024,10,4,QB,1,1,0.0,0.0
2024,10,4,RB,1,2,0.11198610253906252,0.11198610253906252
2024,10,4,RB,2,2,0.14398213183593753,0.25596823437500005
2024,10,4,WR,1,3,0.0,0.0
2024,10,4,WR,2,3,0.0,0.0
2024,10,4,WR,3,3,0.0,0.0
2024,10,5,QB,1,2,0.0,0.0
2024,10,5,QB,2,2,0.0,0.0
2024,10,5,RB,1,3,0.0,0.0
2024,10,5,RB,2,3,0.0,0.0
2024,10,5,RB,3,3,0.0,0.0
2024,10,5,WR,1,6,0.00304650878906243,0.00304650878906243
2024,10,5,WR,2,6,0.001523254394531215,0.004569763183593645
2024,10,5,WR,3,6,0.002437207031249944,0.007006970214843589
2024,10,5,WR,4,6,0.000913952636718729,0.007920922851562318
2024,10,5,WR,5,6,0.001827905273437458,0.009748828124999775
2024,10,5,WR,6,6,0.0,0.009748828124999775
2024,10,5,TE,1,1,0.03508567187500011,0.03508567187500011
2024,10,6,QB,1,3,0.0,0.0
2024,10,6,QB,2,3,0.0,0.0
2024,10,6,QB,3,3,0.0,0.0
2024,10,6,RB,1,1,0.0,0.0
2024,10,6,WR,1,3,0.0,0.0
2024,10,6,WR,2,3,0.0,0.0
2024,10,6,WR,3,3,0.0,0.0
2024,10,7,QB,1,3,0.1443757885742189,0.1443757885742189
2024,10,7,QB,2,3,0.21656368286132835,0.3609394714355473
2024,10,7,QB,3,3,0.10106305200195323,0.4620025234375005
2024,10,7,RB,1,4,0.006631699218750019,0.006631699218750019
2024,10,7,RB,2,4,0.007368554687500022,0.014000253906250041
2024,10,7,RB,3,4,0.005157988281250015,0.019158242187500056
2024,10,7,RB,4,4,0.004421132812500013,0.02357937500000007
2024,10,7,TE,1,2,0.0,0.0
2024,10,7,TE,2,2,0.0,0.0
2024,10,8,QB,1,2,0.0,0.0
2024,10,8,QB,2,2,0.0,0.0
2024,10,8,RB,1,3,0.011715345458984214,0.011715345458984214
2024,10,8,RB,2,3,0.009011804199218626,0.02072714965820284
2024,10,8,RB,3,3,0.008110623779296763,0.028837773437499603
2024,10,8,WR,1,7,0.027999422851562497,0.027999422851562497
2024,10,8,WR,2,7,0.04150592871093749,0.06950535156249998
2024,10,8,WR,3,7,0.004325131347656233,0.07383048291015622
2024,10,8,WR,4,7,0.03403182055664062,0.10786230346679684
2024,10,8,WR,5,7,0.020259758789062485,0.12812206225585931
2024,10,8,WR,6,7,0.04006421826171874,0.16818628051757806
2024,10,8,WR,7,7,0.024850446044921863,0.19303672656249993
2024,10,8,TE,1,2,0.0029886274414062455,0.0029886274414062455
2024,10,8,TE,2,2,0.010673669433593734,0.01366229687499998
2024,10,9,QB,1,2,0.0,0.0
2024,10,9,QB,2,2,0.0,0.0
2024,10,9,RB,1,4,0.0,0.0
2024,10,9,RB,2,4,0.0,0.0
2024,10,9,RB,3,4,0.0,0.0
2024,10,9,RB,4,4,0.0,0.0
2024,10,9,WR,1,4,0.04020967822265623,0.04020967822265623
2024,10,9,WR,2,4,0.04595391796874998,0.0861635961914062
2024,10,9,WR,3,4,0.06318663720703122,0.14935023339843745
2024,10,9,WR,4,4,0.034465438476562485,0.18381567187499992
2024,10,9,TE,1,1,0.008177406249999963,0.008177406249999963
2024,10,10,QB,1,3,0.0,0.0
2024,10,10,QB,2,3,0.0,0.0
2024,10,10,QB,3,3,0.0,0.0
2024,10,10,RB,1,2,0.0010829648437499784,0.0010829648437499784
2024,10,10,RB,2,2,0.0010829648437499784,0.0021659296874999567
2024,10,10,WR,1,3,0.10118142675781243,0.10118142675781243
2024,10,10,WR,2,3,0.05356663769531246,0.1547480644531249
2024,10,10,WR,3,3,0.035711091796874976,0.19045915624999987
2024,10,10,TE,1,2,0.0,0.0
2024,10,10,TE,2,2,0.0,0.0
2024,10,11,QB,1,4,0.0,0.0
2024,10,11,QB,2,4,0.0,0.0
2024,10,11,QB,3,4,0.0,0.0
2024,10,11,QB,4,4,0.0,0.0
2024,10,11,RB,1,1,0.0,0.0
2024,10,11,WR,1,2,0.0,0.0
2024,10,11,WR,2,2,0.0,0.0
2024,10,11,TE,1,1,0.0,0.0
2024,10,12,QB,1,1,0.0,0.0
2024,10,12,RB,1,2,0.0,0.0
2024,10,12,RB,2,2,0.0,0.0
2024,10,12,WR,1,2,0.03098264501953127,0.03098264501953127
2024,10,12,WR,2,2,0.024097612792968764,0.05508025781250003
2024,10,12,TE,1,1,0.0,0.0
2024,11,1,QB,1,3,0.04795918945312491,0.04795918945312491
2024,11,1,QB,2,3,0.03357143261718744,0.08153062207031235
2024,11,1,QB,3,3,0.07193878417968737,0.15346940624999972
2024,11,1,RB,1,8,0.0,0.0
2024,11,1,RB,2,8,0.0,0.0
2024,11,1,RB,3,8,0.0,0.0
2024,11,1,RB,4,8,0.0,0.0
2024,11,1,RB,5,8,0.0,0.0
2024,11,1,RB,6,8,0.0,0.0
2024,11,1,RB,7,8,0.0,0.0
2024,11,1,RB,8,8,0.0,0.0
2024,11,1,WR,1,2,0.006973139648437411,0.006973139648437411
2024,11,1,WR,2,2,0.0079028916015624,0.01487603124999981
2024,11,1,TE,1,2,0.10892449584960925,0.10892449584960925
2024,11,1,TE,2,2,0.15919734008789044,0.2681218359374997
2024,11,2,RB,1,3,0.0,0.0
2024,11,2,RB,2,3,0.0,0.0
2024,11,2,RB,3,3,0.0,0.0
2024,11,2,WR,1,2,0.0,0.0
2024,11,2,WR,2,2,0.0,0.0
2024,11,2,TE,1,1,0.0,0.0
2024,11,3,QB,1,9,0.0014378442382812634,0.0014378442382812634
2024,11,3,QB,2,9,0.0007189221191406317,0.002156766357421895
2024,11,3,QB,3,9,0.0035946105957031585,0.005751376953125054
2024,11,3,QB,4,9,0.00431353271484379,0.010064909667968844
2024,11,3,QB,5,9,0.0014378442382812634,0.011502753906250107
2024,11,3,QB,6,9,0.002875688476562527,0.014378442382812634
2024,11,3,QB,7,9,0.002875688476562527,0.01725413085937516
2024,11,3,QB,8,9,0.0014378442382812634,0.018691975097656424
2024,11,3,QB,9,9,0.00431353271484379,0.023005507812500214
2024,11,3,RB,1,2,0.0,0.0
2024,11,3,RB,2,2,0.0,0.0
2024,11,3,WR,1,1,0.0,0.0
2024,11,3,TE,1,2,0.0,0.0
2024,11,3,TE,2,2,0.0,0.0
2024,11,4,QB,1,1,0.0,0.0
2024,11,4,RB,1,1,0.0,0.0
2024,11,4,WR,1,3,0.0,0.0
2024,11,4,WR,2,3,0.0,0.0
2024,11,4,WR,3,3,0.0,0.0
2024,11,5,QB,1,2,0.0,0.0
2024,11,5,QB,2,2,0.0,0.0
2024,11,5,RB,1,3,0.0,0.0
2024,11,5,RB,2,3,0.0,0.0
2024,11,5,RB,3,3,0.0,0.0
2024,11,5,WR,1,6,0.001827905273437458,0.001827905273437458
2024,11,5,WR,2,6,0.001218603515624972,0.00304650878906243
2024,11,5,WR,3,6,0.000913952636718729,0.003960461425781159
2024,11,5,WR,4,6,0.000913952636718729,0.004874414062499888
2024,11,5,WR,5,6,0.002132556152343701,0.007006970214843589
2024,11,5,WR,6,6,0.002741857910156187,0.009748828124999775
2024,11,5,TE,1,1,0.03508567187500011,0.03508567187500011
2024,11,6,QB,1,3,0.0,0.0
2024,11,6,QB,2,3,0.0,0.0
2024,11,6,QB,3,3,0.0,0.0
2024,11,6,RB,1,1,0.0,0.0
2024,11,6,WR,1,3,0.0,0.0
2024,11,6,WR,2,3,0.0,0.0
2024,11,6,WR,3,3,0.0,0.0
2024,11,7,QB,1,2,0.0,0.0
2024,11,7,QB,2,2,0.0,0.0
2024,11,7,RB,1,4,0.04872109472656235,0.04872109472656235
2024,11,7,RB,2,4,0.03543352343749989,0.08415461816406225
2024,11,7,RB,3,4,0.031004333007812405,0.11515895117187465
2024,11,7,RB,4,4,0.02657514257812492,0.14173409374999957
2024,11,7,WR,1,1,0.0,0.0
2024,11,7,TE,1,2,0.0,0.0
2024,11,7,TE,2,2,0.0,0.0
2024,11,8,QB,1,2,0.0,0.0
2024,11,8,QB,2,2,0.0,0.0
2024,11,8,RB,1,2,0.0,0.0
2024,11,8,RB,2,2,0.0,0.0
2024,11,8,WR,1,6,0.0318692548828125,0.0318692548828125
2024,11,8,WR,2,6,0.01593462744140625,0.047803882324218755
2024,11,8,WR,3,6,0.0318692548828125,0.07967313720703126
2024,11,8,WR,4,6,0.0318692548828125,0.11154239208984376
2024,11,8,WR,5,6,0.037180797363281254,0.14872318945312502
2024,11,8,WR,6,6,0.021246169921875002,0.16996935937500002
2024,11,8,TE,1,2,0.006483203125000059,0.006483203125000059
2024,11,8,TE,2,2,0.006483203125000059,0.012966406250000118
2024,11,9,QB,1,1,0.0,0.0
2024,11,9,RB,1,4,0.035421375244140574,0.035421375244140574
2024,11,9,RB,2,4,0.020556169677734493,0.055977544921875066
2024,11,9,RB,3,4,0.02351384692382838,0.07949139184570345
2024,11,9,RB,4,4,0.011597545654296909,0.09108893750000036
2024,11,9,WR,1,5,0.04595391796874998,0.04595391796874998
2024,11,9,WR,2,5,0.057442397460937475,0.10339631542968744
2024,11,9,WR,3,5,0.028721198730468737,0.1321175141601562
2024,11,9,WR,4,5,0.028721198730468737,0.16083871289062493
2024,11,9,WR,5,5,0.02297695898437499,0.18381567187499992
2024,11,10,QB,1,3,0.0,0.0
2024,11,10,QB,2,3,0.0,0.0
2024,11,10,QB,3,3,0.0,0.0
2024,11,10,RB,1,2,0.0010152795410156047,0.0010152795410156047
2024,11,10,RB,2,2,0.001150650146484352,0.0021659296874999567
2024,11,10,WR,1,4,0.11670293432617183,0.11670293432617183
2024,11,10,WR,2,4,0.06365614599609373,0.18035908032226555
2024,11,10,WR,3,4,0.07426550366210935,0.25462458398437493
2024,11,10,WR,4,4,0.08487486132812497,0.33949944531249987
2024,11,10,TE,1,2,0.044688023925781195,0.044688023925781195
2024,11,10,TE,2,2,0.05745603076171868,0.10214405468749987
2024,11,11,QB,1,4,0.0,0.0
2024,11,11,QB,2,4,0.0,0.0
2024,11,11,QB,3,4,0.0,0.0
2024,11,11,QB,4,4,0.0,0.0
2024,11,11,RB,1,1,0.0,0.0
2024,11,11,WR,1,2,0.0,0.0
2024,11,11,WR,2,2,0.0,0.0
2024,11,11,TE,1,1,0.0,0.0
2024,11,12,QB,1,1,0.0,0.0
2024,11,12,RB,1,3,0.01869147949218747,0.01869147949218747
2024,11,12,RB,2,3,0.022429775390624962,0.04112125488281243
2024,11,12,RB,3,3,0.01869147949218747,0.0598127343749999
2024,11,12,WR,1,2,0.0,0.0
2024,11,12,WR,2,2,0.0,0.0
2024,11,12,TE,1,1,0.0,0.0
2024,12,1,QB,1,2,0.025695321533203086,0.025695321533203086
2024,12,1,QB,2,2,0.02267234252929684,0.04836766406249993
2024,12,1,RB,1,7,0.0,0.0
2024,12,1,RB,2,7,0.0,0.0
2024,12,1,RB,3,7,0.0,0.0
2024,12,1,RB,4,7,0.0,0.0
2024,12,1,RB,5,7,0.0,0.0
2024,12,1,RB,6,7,0.0,0.0
2024,12,1,RB,7,7,0.0,0.0
2024,12,1,WR,1,3,0.0001080190429687683,0.0001080190429687683
2024,12,1,WR,2,3,0.0003240571289063049,0.0004320761718750732
2024,12,1,WR,3,3,0.0001440253906250244,0.0005761015625000976
2024,12,2,RB,1,4,0.011632808349609426,0.011632808349609426
2024,12,2,RB,2,4,0.008440027832031287,0.020072836181640713
2024,12,2,RB,3,4,0.009328670410156302,0.029401506591797015
2024,12,2,RB,4,4,0.007024532470703178,0.03642603906250019
2024,12,2,WR,1,2,0.0,0.0
2024,12,2,WR,2,2,0.0,0.0
2024,12,2,TE,1,1,0.01981764843749989,0.01981764843749989
2024,12,3,QB,1,9,0.004585920654296902,0.004585920654296902
2024,12,3,QB,2,9,0.012418159423828144,0.017004080078125046
2024,12,3,QB,3,9,0.00728746289062502,0.024291542968750066
2024,12,3,QB,4,9,0.005304842773437533,0.0295963857421876
2024,12,3,QB,5,9,0.006568540771484388,0.03616492651367199
2024,12,3,QB,6,9,0.01115446142578129,0.04731938793945328
2024,12,3,QB,7,9,0.008278772949218763,0.05559816088867204
2024,12,3,QB,8,9,0.005577230712890645,0.061175391601562684
2024,12,3,QB,9,9,0.016557545898437526,0.07773293750000021
2024,12,3,RB,1,1,0.0,0.0
2024,12,3,WR,1,1,0.0,0.0
2024,12,3,TE,1,3,0.0702572241210937,0.0702572241210937
2024,12,3,TE,2,3,0.03747051953124997,0.10772774365234367
2024,12,3,TE,3,3,0.042154334472656214,0.14988207812499987
2024,12,4,QB,1,1,0.0,0.0
2024,12,4,RB,1,1,0.0,0.0
2024,12,4,WR,1,3,0.0,0.0
2024,12,4,WR,2,3,0.0,0.0
2024,12,4,WR,3,3,0.0,0.0
2024,12,5,QB,1,2,0.0,0.0
2024,12,5,QB,2,2,0.0,0.0
2024,12,5,RB,1,3,0.0,0.0
2024,12,5,RB,2,3,0.0,0.0
2024,12,5,RB,3,3,0.0,0.0
2024,12,5,WR,1,5,0.001827905273437458,0.001827905273437458
2024,12,5,WR,2,5,0.001827905273437458,0.003655810546874916
2024,12,5,WR,3,5,0.000609301757812486,0.004265112304687402
2024,12,5,WR,4,5,0.002741857910156187,0.007006970214843589
2024,12,5,WR,5,5,0.002741857910156187,0.009748828124999775
2024,12,5,TE,1,1,0.03508567187500011,0.03508567187500011
2024,12,6,QB,1,3,0.0,0.0
2024,12,6,QB,2,3,0.0,0.0
2024,12,6,QB,3,3,0.0,0.0
2024,12,6,RB,1,1,0.0,0.0
2024,12,6,WR,1,3,0.0007577619628906934,0.0007577619628906934
2024,12,6,WR,2,3,0.0006888745117188122,0.0014466364746095056
2024,12,6,WR,3,3,0.0007577619628906934,0.002204398437500199
2024,12,6,TE,1,1,0.0,0.0
2024,12,7,QB,1,2,0.0,0.0
2024,12,7,QB,2,2,0.0,0.0
2024,12,7,RB,1,5,0.04872109472656258,0.04872109472656258
2024,12,7,RB,2,5,0.01771676171875003,0.06643785644531261
2024,12,7,RB,3,5,0.03543352343750006,0.10187137988281267
2024,12,7,RB,4,5,0.01771676171875003,0.1195881416015627
2024,12,7,RB,5,5,0.022145952148437537,0.14173409375000023
2024,12,7,WR,1,1,0.0,0.0
2024,12,7,TE,1,1,0.0,0.0
2024,12,8,QB,1,2,0.0,0.0
2024,12,8,QB,2,2,0.0,0.0
2024,12,8,RB,1,2,0.0,0.0
2024,12,8,RB,2,2,0.0,0.0
2024,12,8,WR,1,5,0.05244753442382818,0.05244753442382818
2024,12,8,WR,2,5,0.04807182812500005,0.10051936254882823
2024,12,8,WR,3,5,0.044805283691406295,0.14532464624023453
2024,12,8,WR,4,5,0.021293479980468773,0.1666181262207033
2024,12,8,WR,5,5,0.0256691862792969,0.1922873125000002
2024,12,8,TE,1,2,0.006483203125000059,0.006483203125000059
2024,12,8,TE,2,2,0.006483203125000059,0.012966406250000118
2024,12,9,QB,1,3,0.0,0.0
2024,12,9,QB,2,3,0.0,0.0
2024,12,9,QB,3,3,0.0,0.0
2024,12,9,RB,1,4,0.05866473632812477,0.05866473632812477
2024,12,9,RB,2,4,0.05078404272460946,0.10944877905273423
2024,12,9,RB,3,4,0.04682343945312517,0.1562722185058594
2024,12,9,RB,4,4,0.049316672119140675,0.20558889062500008
2024,12,9,WR,1,4,0.0,0.0
2024,12,9,WR,2,4,0.0,0.0
2024,12,9,WR,3,4,0.0,0.0
2024,12,9,WR,4,4,0.0,0.0
2024,12,10,QB,1,4,0.002190345458984312,0.002190345458984312
2024,12,10,QB,2,4,0.001991223144531193,0.004181568603515505
2024,12,10,QB,3,4,0.0011947338867187157,0.005376302490234221
2024,12,10,QB,4,4,0.0009956115722655964,0.006371914062499817
2024,12,10,RB,1,3,0.0005414824218749892,0.0005414824218749892
2024,12,10,RB,2,3,0.0008799089355468574,0.0014213913574218466
2024,12,10,RB,3,3,0.0007445383300781101,0.0021659296874999567
2024,12,10,WR,1,5,0.05548133789062496,0.05548133789062496
2024,12,10,WR,2,5,0.05548133789062496,0.11096267578124994
2024,12,10,WR,3,5,0.07767387304687495,0.18863654882812486
2024,12,10,WR,4,5,0.08877014062499994,0.27740668945312486
2024,12,10,WR,5,5,0.07767387304687495,0.35508056249999975
2024,12,10,TE,1,2,0.05857368603515617,0.05857368603515617
2024,12,10,TE,2,2,0.07530902490234365,0.13388271093749982
2024,12,11,QB,1,4,0.0,0.0
2024,12,11,QB,2,4,0.0,0.0
2024,12,11,QB,3,4,0.0,0.0
2024,12,11,QB,4,4,0.0,0.0
2024,12,11,RB,1,1,0.0,0.0
2024,12,11,WR,1,2,0.0,0.0
2024,12,11,WR,2,2,0.0,0.0
2024,12,11,TE,1,1,0.0,0.0
2024,12,12,QB,1,1,0.0,0.0
2024,12,12,RB,1,2,0.0,0.0
2024,12,12,RB,2,2,0.0,0.0
2024,12,12,WR,1,2,0.0,0.0
2024,12,12,WR,2,2,0.0,0.0
2024,12,12,TE,1,1,0.0,0.0
2024,13,1,QB,1,1,0.0,0.0
2024,13,1,RB,1,7,0.0,0.0
2024,13,1,RB,2,7,0.0,0.0
2024,13,1,RB,3,7,0.0,0.0
2024,13,1,RB,4,7,0.0,0.0
2024,13,1,RB,5,7,0.0,0.0
2024,13,1,RB,6,7,0.0,0.0
2024,13,1,RB,7,7,0.0,0.0
2024,13,1,WR,1,3,0.0,0.0
2024,13,1,WR,2,3,0.0,0.0
2024,13,1,WR,3,3,0.0,0.0
2024,13,2,QB,1,1,0.0,0.0
2024,13,2,RB,1,3,0.0024437670898437916,0.0024437670898437916
2024,13,2,RB,2,3,0.003110249023437553,0.0055540161132813445
2024,13,2,RB,3,3,0.0015551245117187765,0.007109140625000121
2024,13,2,WR,1,4,0.0016729042968749858,0.0016729042968749858
2024,13,2,WR,2,4,0.0006970434570312441,0.00236994775390623
2024,13,2,WR,3,4,0.0009758608398437417,0.0033458085937499715
2024,13,2,WR,4,4,0.0011152695312499905,0.004461078124999962
2024,13,2,TE,1,1,0.01981764843749989,0.01981764843749989
2024,13,3,QB,1,9,0.009270083007812506,0.009270083007812506
2024,13,3,QB,2,9,0.004139386474609381,0.013409469482421887
2024,13,3,QB,3,9,0.010435539306640658,0.023845008789062545
2024,13,3,QB,4,9,0.011426849365234401,0.035271858154296946
2024,13,3,QB,5,9,0.00386699853515627,0.039138856689453216
2024,13,3,QB,6,9,0.005577230712890645,0.04471608740234386
2024,13,3,QB,7,9,0.013137081542968776,0.05785316894531264
2024,13,3,QB,8,9,0.012145771484375033,0.06999894042968767
2024,13,3,QB,9,9,0.00773399707031254,0.07773293750000021
2024,13,3,RB,1,1,0.0,0.0
2024,13,3,WR,1,1,0.0,0.0
2024,13,3,TE,1,3,0.051521964355468707,0.051521964355468707
2024,13,3,TE,2,3,0.03747051953124997,0.08899248388671868
2024,13,3,TE,3,3,0.0608895942382812,0.14988207812499987
2024,13,4,QB,1,1,0.0,0.0
2024,13,4,RB,1,1,0.0,0.0
2024,13,4,WR,1,3,0.0021998525390625467,0.0021998525390625467
2024,13,4,WR,2,3,0.0014665683593750312,0.003666420898437578
2024,13,4,WR,3,3,0.0021998525390625467,0.005866273437500125
2024,13,5,QB,1,2,0.0,0.0
2024,13,5,QB,2,2,0.0,0.0
2024,13,5,RB,1,3,0.0,0.0
2024,13,5,RB,2,3,0.0,0.0
2024,13,5,RB,3,3,0.0,0.0
2024,13,5,WR,1,6,0.000609301757812486,0.000609301757812486
2024,13,5,WR,2,6,0.002132556152343701,0.002741857910156187
2024,13,5,WR,3,6,0.001218603515624972,0.003960461425781159
2024,13,5,WR,4,6,0.002437207031249944,0.006397668457031103
2024,13,5,WR,5,6,0.001523254394531215,0.007920922851562318
2024,13,5,WR,6,6,0.001827905273437458,0.009748828124999775
2024,13,6,QB,1,3,0.0,0.0
2024,13,6,QB,2,3,0.0,0.0
2024,13,6,QB,3,3,0.0,0.0
2024,13,6,RB,1,1,0.0,0.0
2024,13,6,WR,1,4,0.01245372167968739,0.01245372167968739
2024,13,6,WR,2,4,0.006092894775390614,0.018546616455078005
