league_id,season,week,roster_id,capacity,reserve_capacity,active_min,active_max,nonactive_min,nonactive_max,QB_min,QB_max,RB_min,RB_max,WR_min,WR_max,TE_min,TE_max,status,reason
1055621034914820096,2024,5,8,24,12,23.0,24.0,11.0,12.0,2.0,8.0,2.0,7.0,4.0,14.0,2.0,6.0,conditional_bounds,
1055621034914820096,2024,5,9,24,12,20.0,24.0,8.0,12.0,2.0,4.0,3.0,10.0,4.0,10.0,1.0,8.0,conditional_bounds,
1055621034914820096,2024,5,10,24,12,20.0,24.0,8.0,12.0,2.0,5.0,2.0,10.0,5.0,14.0,1.0,3.0,conditional_bounds,
1055621034914820096,2024,6,1,24,12,20.0,24.0,8.0,12.0,2.0,4.0,3.0,10.0,4.0,12.0,1.0,6.0,conditional_bounds,
1055621034914820096,2024,6,2,24,12,18.0,24.0,6.0,12.0,2.0,6.0,3.0,7.0,4.0,12.0,1.0,5.0,conditional_bounds,
1055621034914820096,2024,6,3,24,12,19.0,24.0,7.0,12.0,2.0,3.0,2.0,7.0,4.0,15.0,2.0,6.0,conditional_bounds,
1055621034914820096,2024,6,4,24,12,19.0,24.0,7.0,12.0,2.0,3.0,3.0,9.0,4.0,15.0,1.0,4.0,conditional_bounds,
1055621034914820096,2024,6,5,24,12,22.0,24.0,10.0,12.0,2.0,11.0,2.0,10.0,4.0,10.0,2.0,3.0,conditional_bounds,
1055621034914820096,2024,6,6,24,12,22.0,24.0,10.0,12.0,2.0,6.0,4.0,10.0,3.0,11.0,1.0,7.0,conditional_bounds,
1055621034914820096,2024,6,7,24,12,23.0,24.0,11.0,12.0,2.0,8.0,3.0,12.0,3.0,11.0,2.0,4.0,conditional_bounds,
1055621034914820096,2024,6,8,24,12,23.0,24.0,11.0,12.0,2.0,8.0,2.0,7.0,5.0,14.0,1.0,6.0,conditional_bounds,
1055621034914820096,2024,6,9,24,12,20.0,24.0,8.0,12.0,2.0,4.0,3.0,10.0,4.0,10.0,1.0,8.0,conditional_bounds,
1055621034914820096,2024,6,10,24,12,20.0,24.0,8.0,12.0,2.0,5.0,2.0,10.0,5.0,14.0,1.0,3.0,conditional_bounds,
1055621034914820096,2024,7,1,24,12,20.0,24.0,8.0,12.0,2.0,4.0,2.0,10.0,5.0,12.0,1.0,6.0,conditional_bounds,
1055621034914820096,2024,7,2,24,12,18.0,24.0,6.0,12.0,2.0,6.0,3.0,7.0,4.0,12.0,1.0,5.0,conditional_bounds,
1055621034914820096,2024,7,3,24,12,17.0,24.0,5.0,12.0,2.0,3.0,2.0,5.0,5.0,15.0,1.0,6.0,conditional_bounds,
1055621034914820096,2024,7,4,24,12,19.0,24.0,7.0,12.0,2.0,3.0,3.0,9.0,4.0,15.0,1.0,4.0,conditional_bounds,
1055621034914820096,2024,7,5,24,12,20.0,24.0,8.0,12.0,2.0,10.0,2.0,9.0,4.0,10.0,2.0,3.0,conditional_bounds,
1055621034914820096,2024,7,6,24,12,22.0,24.0,10.0,12.0,2.0,6.0,3.0,10.0,4.0,11.0,1.0,7.0,conditional_bounds,
1055621034914820096,2024,7,7,24,12,24.0,24.0,12.0,12.0,2.0,7.0,3.0,14.0,3.0,10.0,2.0,5.0,conditional_bounds,
1055621034914820096,2024,7,8,24,12,23.0,24.0,11.0,12.0,2.0,8.0,2.0,8.0,5.0,14.0,1.0,5.0,conditional_bounds,
1055621034914820096,2024,7,9,24,12,19.0,24.0,7.0,12.0,2.0,4.0,3.0,10.0,4.0,9.0,1.0,8.0,conditional_bounds,
1055621034914820096,2024,7,10,24,12,20.0,24.0,8.0,12.0,2.0,5.0,4.0,10.0,3.0,14.0,1.0,3.0,conditional_bounds,
1055621034914820096,2024,8,1,24,12,20.0,24.0,8.0,12.0,2.0,4.0,2.0,10.0,5.0,12.0,1.0,6.0,conditional_bounds,
1055621034914820096,2024,8,2,24,12,18.0,24.0,6.0,12.0,2.0,6.0,3.0,7.0,4.0,12.0,1.0,5.0,conditional_bounds,
1055621034914820096,2024,8,3,24,12,17.0,24.0,5.0,12.0,2.0,3.0,2.0,4.0,5.0,17.0,1.0,5.0,conditional_bounds,
1055621034914820096,2024,8,4,24,12,19.0,24.0,7.0,12.0,2.0,3.0,3.0,9.0,4.0,15.0,1.0,4.0,conditional_bounds,
1055621034914820096,2024,8,5,24,12,22.0,24.0,10.0,12.0,2.0,10.0,2.0,11.0,4.0,10.0,2.0,3.0,conditional_bounds,
1055621034914820096,2024,8,6,24,12,21.0,24.0,9.0,12.0,2.0,5.0,3.0,10.0,3.0,12.0,2.0,6.0,conditional_bounds,
1055621034914820096,2024,8,7,24,12,22.0,24.0,10.0,12.0,2.0,6.0,4.0,14.0,3.0,9.0,1.0,5.0,conditional_bounds,
1055621034914820096,2024,8,8,24,12,23.0,24.0,11.0,12.0,2.0,8.0,3.0,8.0,4.0,14.0,1.0,5.0,conditional_bounds,
1055621034914820096,2024,8,9,24,12,19.0,24.0,7.0,12.0,2.0,3.0,4.0,10.0,3.0,10.0,1.0,8.0,conditional_bounds,
1055621034914820096,2024,8,10,24,12,21.0,24.0,9.0,12.0,1.0,5.0,3.0,10.0,5.0,15.0,1.0,3.0,conditional_bounds,
1055621034914820096,2024,9,1,24,12,20.0,24.0,8.0,12.0,2.0,4.0,2.0,10.0,5.0,12.0,1.0,6.0,conditional_bounds,
1055621034914820096,2024,9,2,24,12,18.0,24.0,6.0,12.0,2.0,6.0,3.0,7.0,4.0,12.0,1.0,5.0,conditional_bounds,
1055621034914820096,2024,9,3,24,12,18.0,24.0,6.0,12.0,2.0,3.0,2.0,5.0,5.0,17.0,1.0,5.0,conditional_bounds,
1055621034914820096,2024,9,4,24,12,19.0,24.0,7.0,12.0,2.0,3.0,4.0,9.0,3.0,15.0,1.0,4.0,conditional_bounds,
1055621034914820096,2024,9,5,24,12,22.0,24.0,10.0,12.0,2.0,10.0,2.0,11.0,4.0,10.0,2.0,3.0,conditional_bounds,
1055621034914820096,2024,9,6,24,12,21.0,24.0,9.0,12.0,2.0,5.0,3.0,9.0,4.0,12.0,1.0,7.0,conditional_bounds,
1055621034914820096,2024,9,7,24,12,20.0,24.0,8.0,12.0,2.0,6.0,2.0,12.0,4.0,9.0,2.0,5.0,conditional_bounds,
1055621034914820096,2024,9,8,24,12,23.0,24.0,11.0,12.0,2.0,7.0,3.0,8.0,4.0,14.0,1.0,6.0,conditional_bounds,
1055621034914820096,2024,9,9,24,12,20.0,24.0,8.0,12.0,2.0,3.0,4.0,9.0,3.0,12.0,1.0,8.0,conditional_bounds,
1055621034914820096,2024,9,10,24,12,21.0,24.0,9.0,12.0,1.0,5.0,3.0,10.0,5.0,15.0,1.0,3.0,conditional_bounds,
1055621034914820096,2024,10,1,24,12,20.0,24.0,8.0,12.0,2.0,4.0,3.0,10.0,4.0,12.0,1.0,6.0,conditional_bounds,
1055621034914820096,2024,10,2,24,12,18.0,24.0,6.0,12.0,2.0,6.0,3.0,7.0,4.0,12.0,1.0,5.0,conditional_bounds,
1055621034914820096,2024,10,3,24,12,17.0,24.0,5.0,12.0,2.0,3.0,2.0,5.0,4.0,16.0,2.0,5.0,conditional_bounds,
1055621034914820096,2024,10,4,24,12,19.0,24.0,7.0,12.0,2.0,3.0,3.0,9.0,4.0,15.0,1.0,4.0,conditional_bounds,
1055621034914820096,2024,10,5,24,12,19.0,24.0,7.0,12.0,2.0,10.0,3.0,8.0,4.0,10.0,1.0,3.0,conditional_bounds,
1055621034914820096,2024,10,6,24,12,21.0,24.0,9.0,12.0,2.0,6.0,3.0,10.0,3.0,11.0,2.0,6.0,conditional_bounds,
1055621034914820096,2024,10,7,24,12,19.0,24.0,7.0,12.0,2.0,6.0,2.0,10.0,4.0,10.0,2.0,5.0,conditional_bounds,
1055621034914820096,2024,10,8,24,12,23.0,24.0,11.0,12.0,2.0,7.0,2.0,8.0,4.0,14.0,2.0,6.0,conditional_bounds,
1055621034914820096,2024,10,9,24,12,20.0,24.0,8.0,12.0,2.0,3.0,4.0,10.0,3.0,11.0,1.0,8.0,conditional_bounds,
1055621034914820096,2024,10,10,24,12,22.0,24.0,10.0,12.0,1.0,5.0,2.0,10.0,6.0,16.0,1.0,3.0,conditional_bounds,
1055621034914820096,2024,11,1,24,12,19.0,24.0,7.0,12.0,2.0,3.0,2.0,9.0,5.0,13.0,1.0,6.0,conditional_bounds,
1055621034914820096,2024,11,2,24,12,18.0,24.0,6.0,12.0,2.0,6.0,3.0,7.0,4.0,12.0,1.0,5.0,conditional_bounds,
1055621034914820096,2024,11,3,24,12,17.0,24.0,5.0,12.0,2.0,3.0,2.0,5.0,4.0,16.0,2.0,5.0,conditional_bounds,
1055621034914820096,2024,11,4,24,12,19.0,24.0,7.0,12.0,2.0,3.0,4.0,9.0,3.0,15.0,1.0,4.0,conditional_bounds,
1055621034914820096,2024,11,5,24,12,19.0,24.0,7.0,12.0,2.0,10.0,2.0,8.0,5.0,10.0,1.0,3.0,conditional_bounds,
1055621034914820096,2024,11,6,24,12,21.0,24.0,9.0,12.0,2.0,6.0,3.0,10.0,4.0,11.0,1.0,6.0,conditional_bounds,
1055621034914820096,2024,11,7,24,12,20.0,24.0,8.0,12.0,2.0,7.0,3.0,10.0,4.0,9.0,1.0,6.0,conditional_bounds,
1055621034914820096,2024,11,8,24,12,23.0,24.0,11.0,12.0,2.0,7.0,2.0,8.0,5.0,14.0,1.0,6.0,conditional_bounds,
1055621034914820096,2024,11,9,24,12,19.0,24.0,7.0,12.0,2.0,4.0,3.0,9.0,3.0,11.0,2.0,7.0,conditional_bounds,
1055621034914820096,2024,11,10,24,12,21.0,24.0,9.0,12.0,1.0,5.0,3.0,10.0,5.0,15.0,1.0,3.0,conditional_bounds,
1055621034914820096,2024,12,1,24,12,19.0,24.0,7.0,12.0,2.0,3.0,2.0,9.0,5.0,13.0,1.0,6.0,conditional_bounds,
1055621034914820096,2024,12,2,24,12,18.0,24.0,6.0,12.0,2.0,6.0,3.0,7.0,4.0,12.0,1.0,5.0,conditional_bounds,
1055621034914820096,2024,12,3,24,12,16.0,24.0,4.0,12.0,2.0,3.0,2.0,4.0,4.0,16.0,2.0,5.0,conditional_bounds,
1055621034914820096,2024,12,4,24,12,19.0,24.0,7.0,12.0,2.0,3.0,4.0,9.0,3.0,15.0,1.0,4.0,conditional_bounds,
1055621034914820096,2024,12,5,24,12,19.0,24.0,7.0,12.0,2.0,10.0,2.0,8.0,4.0,10.0,2.0,3.0,conditional_bounds,
1055621034914820096,2024,12,6,24,12,21.0,24.0,9.0,12.0,2.0,6.0,3.0,10.0,4.0,11.0,1.0,6.0,conditional_bounds,
1055621034914820096,2024,12,7,24,12,20.0,24.0,8.0,12.0,2.0,7.0,3.0,10.0,3.0,9.0,2.0,6.0,conditional_bounds,
1055621034914820096,2024,12,8,24,12,23.0,24.0,11.0,12.0,2.0,7.0,2.0,8.0,4.0,14.0,2.0,6.0,conditional_bounds,
1055621034914820096,2024,12,9,24,12,21.0,24.0,9.0,12.0,2.0,5.0,4.0,10.0,3.0,11.0,1.0,7.0,conditional_bounds,
1055621034914820096,2024,12,10,24,12,21.0,24.0,9.0,12.0,2.0,6.0,2.0,10.0,5.0,14.0,1.0,3.0,conditional_bounds,
1055621034914820096,2024,13,1,24,12,19.0,24.0,7.0,12.0,2.0,3.0,3.0,9.0,4.0,13.0,1.0,6.0,conditional_bounds,
1055621034914820096,2024,13,2,24,12,18.0,24.0,6.0,12.0,2.0,6.0,3.0,7.0,4.0,12.0,1.0,5.0,conditional_bounds,
1055621034914820096,2024,13,3,24,12,16.0,24.0,4.0,12.0,2.0,3.0,2.0,4.0,5.0,16.0,1.0,5.0,conditional_bounds,
1055621034914820096,2024,13,4,24,12,19.0,24.0,7.0,12.0,2.0,3.0,4.0,9.0,3.0,15.0,1.0,4.0,conditional_bounds,
1055621034914820096,2024,13,5,24,12,19.0,24.0,7.0,12.0,2.0,10.0,2.0,8.0,4.0,10.0,2.0,3.0,conditional_bounds,
1055621034914820096,2024,13,6,24,12,21.0,24.0,9.0,12.0,2.0,7.0,3.0,10.0,4.0,11.0,1.0,5.0,conditional_bounds,
1055621034914820096,2024,13,7,24,12,20.0,24.0,8.0,12.0,2.0,7.0,3.0,10.0,4.0,9.0,1.0,6.0,conditional_bounds,
1055621034914820096,2024,13,8,24,12,22.0,24.0,10.0,12.0,2.0,7.0,2.0,8.0,5.0,13.0,1.0,6.0,conditional_bounds,
1055621034914820096,2024,13,9,24,12,20.0,24.0,8.0,12.0,2.0,4.0,4.0,11.0,3.0,10.0,1.0,7.0,conditional_bounds,
1055621034914820096,2024,13,10,24,12,21.0,24.0,9.0,12.0,1.0,6.0,3.0,10.0,5.0,14.0,1.0,3.0,conditional_bounds,
1055621034914820096,2024,14,1,24,12,21.0,24.0,9.0,12.0,2.0,3.0,3.0,10.0,4.0,14.0,1.0,6.0,conditional_bounds,
1055621034914820096,2024,14,2,24,12,18.0,24.0,6.0,12.0,2.0,6.0,3.0,7.0,4.0,12.0,1.0,5.0,conditional_bounds,
1055621034914820096,2024,14,3,24,12,16.0,24.0,4.0,12.0,2.0,3.0,2.0,4.0,5.0,16.0,1.0,5.0,conditional_bounds,
1055621034914820096,2024,14,4,24,12,19.0,24.0,7.0,12.0,1.0,3.0,3.0,9.0,4.0,15.0,2.0,4.0,conditional_bounds,
1055621034914820096,2024,14,5,24,12,19.0,24.0,7.0,12.0,2.0,10.0,3.0,8.0,3.0,10.0,2.0,3.0,conditional_bounds,
1055621034914820096,2024,14,6,24,12,21.0,24.0,9.0,12.0,2.0,7.0,3.0,10.0,4.0,11.0,1.0,5.0,conditional_bounds,
1055621034914820096,2024,14,7,24,12,21.0,24.0,9.0,12.0,2.0,7.0,2.0,11.0,5.0,9.0,1.0,6.0,conditional_bounds,
1055621034914820096,2024,14,8,24,12,21.0,24.0,9.0,12.0,2.0,6.0,2.0,8.0,5.0,13.0,1.0,6.0,conditional_bounds,
1055621034914820096,2024,14,9,24,12,21.0,24.0,9.0,12.0,2.0,4.0,3.0,10.0,4.0,11.0,1.0,8.0,conditional_bounds,
1055621034914820096,2024,14,10,24,12,21.0,24.0,9.0,12.0,1.0,6.0,2.0,10.0,5.0,14.0,2.0,3.0,conditional_bounds,
1045730844721270784,2024,3,1,27,10,23.0,27.0,6.0,10.0,2.0,5.0,2.0,8.0,5.0,14.0,2.0,6.0,conditional_bounds,
1045730844721270784,2024,3,2,27,10,23.0,27.0,6.0,10.0,1.0,5.0,2.0,7.0,6.0,13.0,2.0,8.0,conditional_bounds,
1045730844721270784,2024,3,3,27,10,21.0,27.0,4.0,10.0,1.0,5.0,4.0,10.0,5.0,11.0,1.0,5.0,conditional_bounds,
1045730844721270784,2024,3,4,27,10,24.0,27.0,7.0,10.0,2.0,11.0,2.0,10.0,5.0,10.0,2.0,3.0,conditional_bounds,
1045730844721270784,2024,3,5,27,10,22.0,27.0,5.0,10.0,2.0,5.0,4.0,13.0,4.0,9.0,1.0,5.0,conditional_bounds,
1045730844721270784,2024,3,6,27,10,19.0,27.0,2.0,10.0,2.0,7.0,3.0,8.0,5.0,12.0,1.0,2.0,conditional_bounds,
1045730844721270784,2024,3,7,27,10,22.0,27.0,5.0,10.0,2.0,5.0,2.0,7.0,5.0,15.0,3.0,5.0,conditional_bounds,
1045730844721270784,2024,3,8,27,10,24.0,27.0,7.0,10.0,2.0,2.0,4.0,8.0,7.0,17.0,1.0,7.0,conditional_bounds,
1045730844721270784,2024,3,9,27,10,23.0,27.0,6.0,10.0,2.0,5.0,2.0,7.0,4.0,14.0,3.0,7.0,conditional_bounds,
1045730844721270784,2024,3,10,27,10,27.0,27.0,10.0,10.0,2.0,9.0,4.0,14.0,5.0,11.0,1.0,3.0,conditional_bounds,
1045730844721270784,2024,3,11,27,10,22.0,27.0,5.0,10.0,2.0,6.0,4.0,9.0,3.0,11.0,2.0,6.0,conditional_bounds,
1045730844721270784,2024,3,12,27,10,25.0,27.0,8.0,10.0,2.0,7.0,4.0,9.0,4.0,12.0,1.0,7.0,conditional_bounds,
1045730844721270784,2024,4,1,27,10,23.0,27.0,6.0,10.0,2.0,5.0,3.0,8.0,5.0,14.0,1.0,6.0,conditional_bounds,
1045730844721270784,2024,4,2,27,10,23.0,27.0,6.0,10.0,1.0,5.0,2.0,7.0,6.0,13.0,2.0,8.0,conditional_bounds,
1045730844721270784,2024,4,3,27,10,21.0,27.0,4.0,10.0,1.0,5.0,4.0,10.0,5.0,11.0,1.0,5.0,conditional_bounds,
1045730844721270784,2024,4,4,27,10,24.0,27.0,7.0,10.0,2.0,11.0,2.0,10.0,5.0,10.0,2.0,3.0,conditional_bounds,
1045730844721270784,2024,4,5,27,10,22.0,27.0,5.0,10.0,2.0,5.0,4.0,13.0,3.0,9.0,2.0,5.0,conditional_bounds,
1045730844721270784,2024,4,6,27,10,19.0,27.0,2.0,10.0,2.0,7.0,2.0,8.0,6.0,12.0,1.0,2.0,conditional_bounds,
1045730844721270784,2024,4,7,27,10,22.0,27.0,5.0,10.0,2.0,5.0,2.0,7.0,5.0,15.0,3.0,5.0,conditional_bounds,
1045730844721270784,2024,4,8,27,10,24.0,27.0,7.0,10.0,2.0,2.0,4.0,8.0,8.0,18.0,1.0,6.0,conditional_bounds,
1045730844721270784,2024,4,9,27,10,23.0,27.0,6.0,10.0,2.0,5.0,2.0,7.0,5.0,14.0,2.0,7.0,conditional_bounds,
1045730844721270784,2024,4,10,27,10,27.0,27.0,10.0,10.0,2.0,9.0,4.0,14.0,5.0,11.0,1.0,3.0,conditional_bounds,
1045730844721270784,2024,4,11,27,10,22.0,27.0,5.0,10.0,2.0,6.0,4.0,9.0,3.0,11.0,2.0,6.0,conditional_bounds,
1045730844721270784,2024,4,12,27,10,26.0,27.0,9.0,10.0,2.0,7.0,3.0,10.0,5.0,11.0,1.0,8.0,conditional_bounds,
1045730844721270784,2024,5,1,27,10,25.0,27.0,8.0,10.0,1.0,5.0,3.0,8.0,6.0,16.0,1.0,6.0,conditional_bounds,
1045730844721270784,2024,5,2,27,10,23.0,27.0,6.0,10.0,1.0,5.0,2.0,7.0,6.0,13.0,2.0,8.0,conditional_bounds,
1045730844721270784,2024,5,3,27,10,21.0,27.0,4.0,10.0,1.0,5.0,4.0,10.0,5.0,11.0,1.0,5.0,conditional_bounds,
1045730844721270784,2024,5,4,27,10,24.0,27.0,7.0,10.0,2.0,11.0,3.0,10.0,4.0,10.0,2.0,3.0,conditional_bounds,
1045730844721270784,2024,5,5,27,10,23.0,27.0,6.0,10.0,2.0,5.0,5.0,13.0,3.0,10.0,1.0,5.0,conditional_bounds,
1045730844721270784,2024,5,6,27,10,19.0,27.0,2.0,10.0,2.0,7.0,2.0,8.0,5.0,12.0,2.0,2.0,conditional_bounds,
1045730844721270784,2024,5,7,27,10,22.0,27.0,5.0,10.0,2.0,5.0,2.0,7.0,5.0,15.0,2.0,5.0,conditional_bounds,
1045730844721270784,2024,5,8,27,10,24.0,27.0,7.0,10.0,2.0,2.0,2.0,8.0,7.0,17.0,1.0,7.0,conditional_bounds,
1045730844721270784,2024,5,9,27,10,23.0,27.0,6.0,10.0,2.0,5.0,3.0,7.0,4.0,14.0,2.0,7.0,conditional_bounds,
1045730844721270784,2024,5,10,27,10,27.0,27.0,10.0,10.0,2.0,9.0,4.0,14.0,5.0,11.0,1.0,3.0,conditional_bounds,
1045730844721270784,2024,5,11,27,10,22.0,27.0,5.0,10.0,2.0,6.0,2.0,9.0,4.0,11.0,3.0,6.0,conditional_bounds,
1045730844721270784,2024,5,12,27,10,26.0,27.0,9.0,10.0,2.0,7.0,4.0,11.0,4.0,10.0,1.0,8.0,conditional_bounds,
1045730844721270784,2024,6,1,27,10,27.0,27.0,10.0,10.0,2.0,6.0,2.0,8.0,7.0,17.0,3.0,6.0,conditional_bounds,
1045730844721270784,2024,6,2,27,10,25.0,27.0,8.0,10.0,1.0,5.0,2.0,7.0,6.0,14.0,2.0,9.0,conditional_bounds,
1045730844721270784,2024,6,3,27,10,21.0,27.0,4.0,10.0,2.0,5.0,4.0,10.0,4.0,11.0,1.0,5.0,conditional_bounds,
1045730844721270784,2024,6,4,27,10,23.0,27.0,6.0,10.0,2.0,11.0,2.0,10.0,4.0,9.0,3.0,3.0,conditional_bounds,
1045730844721270784,2024,6,5,27,10,24.0,27.0,7.0,10.0,2.0,5.0,5.0,13.0,3.0,11.0,1.0,5.0,conditional_bounds,
1045730844721270784,2024,6,6,27,10,19.0,27.0,2.0,10.0,2.0,7.0,3.0,8.0,5.0,12.0,1.0,2.0,conditional_bounds,
1045730844721270784,2024,6,7,27,10,21.0,27.0,4.0,10.0,2.0,5.0,2.0,7.0,5.0,14.0,2.0,5.0,conditional_bounds,
1045730844721270784,2024,6,8,27,10,25.0,27.0,8.0,10.0,2.0,2.0,2.0,9.0,7.0,17.0,1.0,7.0,conditional_bounds,
1045730844721270784,2024,6,9,27,10,23.0,27.0,6.0,10.0,2.0,5.0,3.0,7.0,4.0,14.0,3.0,7.0,conditional_bounds,
1045730844721270784,2024,6,10,27,10,27.0,27.0,10.0,10.0,2.0,9.0,4.0,14.0,4.0,11.0,2.0,3.0,conditional_bounds,
1045730844721270784,2024,6,11,27,10,23.0,27.0,6.0,10.0,2.0,6.0,2.0,10.0,3.0,11.0,4.0,6.0,conditional_bounds,
1045730844721270784,2024,6,12,27,10,27.0,27.0,10.0,10.0,2.0,7.0,4.0,11.0,4.0,11.0,1.0,8.0,conditional_bounds,
1045730844721270784,2024,7,1,27,10,27.0,27.0,10.0,10.0,1.0,6.0,2.0,8.0,7.0,17.0,2.0,6.0,conditional_bounds,
1045730844721270784,2024,7,2,27,10,25.0,27.0,8.0,10.0,1.0,5.0,2.0,7.0,6.0,14.0,2.0,9.0,conditional_bounds,
1045730844721270784,2024,7,3,27,10,21.0,27.0,4.0,10.0,2.0,5.0,4.0,10.0,4.0,11.0,1.0,5.0,conditional_bounds,
1045730844721270784,2024,7,4,27,10,22.0,27.0,5.0,10.0,2.0,11.0,2.0,10.0,5.0,8.0,2.0,3.0,conditional_bounds,
1045730844721270784,2024,7,5,27,10,23.0,27.0,6.0,10.0,2.0,5.0,3.0,12.0,4.0,11.0,2.0,5.0,conditional_bounds,
1045730844721270784,2024,7,6,27,10,19.0,27.0,2.0,10.0,2.0,7.0,3.0,8.0,5.0,12.0,1.0,2.0,conditional_bounds,
1045730844721270784,2024,7,7,27,10,21.0,27.0,4.0,10.0,2.0,5.0,2.0,7.0,5.0,14.0,2.0,5.0,conditional_bounds,
1045730844721270784,2024,7,8,27,10,26.0,27.0,9.0,10.0,1.0,2.0,3.0,9.0,9.0,19.0,1.0,6.0,conditional_bounds,
1045730844721270784,2024,7,9,27,10,24.0,27.0,7.0,10.0,2.0,5.0,3.0,8.0,4.0,14.0,2.0,7.0,conditional_bounds,
1045730844721270784,2024,7,10,27,10,25.0,27.0,8.0,10.0,2.0,9.0,2.0,12.0,5.0,11.0,2.0,3.0,conditional_bounds,
1045730844721270784,2024,7,11,27,10,23.0,27.0,6.0,10.0,2.0,6.0,3.0,10.0,3.0,11.0,3.0,6.0,conditional_bounds,
1045730844721270784,2024,7,12,27,10,26.0,27.0,9.0,10.0,2.0,7.0,4.0,11.0,3.0,12.0,2.0,6.0,conditional_bounds,
1045730844721270784,2024,8,1,27,10,27.0,27.0,10.0,10.0,2.0,6.0,2.0,8.0,7.0,17.0,2.0,6.0,conditional_bounds,
1045730844721270784,2024,8,2,27,10,25.0,27.0,8.0,10.0,2.0,5.0,2.0,7.0,5.0,14.0,2.0,9.0,conditional_bounds,
1045730844721270784,2024,8,3,27,10,21.0,27.0,4.0,10.0,2.0,5.0,4.0,10.0,4.0,11.0,1.0,5.0,conditional_bounds,
1045730844721270784,2024,8,4,27,10,22.0,27.0,5.0,10.0,2.0,11.0,3.0,10.0,5.0,8.0,1.0,3.0,conditional_bounds,
1045730844721270784,2024,8,5,27,10,23.0,27.0,6.0,10.0,2.0,5.0,4.0,12.0,4.0,11.0,1.0,5.0,conditional_bounds,
1045730844721270784,2024,8,6,27,10,19.0,27.0,2.0,10.0,2.0,7.0,3.0,8.0,4.0,12.0,2.0,2.0,conditional_bounds,
1045730844721270784,2024,8,7,27,10,22.0,27.0,5.0,10.0,2.0,6.0,2.0,7.0,4.0,14.0,3.0,5.0,conditional_bounds,
1045730844721270784,2024,8,8,27,10,23.0,27.0,6.0,10.0,2.0,3.0,4.0,9.0,7.0,17.0,1.0,4.0,conditional_bounds,
1045730844721270784,2024,8,9,27,10,22.0,27.0,5.0,10.0,2.0,5.0,2.0,7.0,4.0,14.0,3.0,6.0,conditional_bounds,
1045730844721270784,2024,8,10,27,10,25.0,27.0,8.0,10.0,2.0,9.0,2.0,12.0,5.0,11.0,2.0,3.0,conditional_bounds,
1045730844721270784,2024,8,11,27,10,23.0,27.0,6.0,10.0,2.0,6.0,3.0,10.0,3.0,11.0,3.0,6.0,conditional_bounds,
1045730844721270784,2024,8,12,27,10,24.0,27.0,7.0,10.0,2.0,7.0,4.0,10.0,3.0,11.0,2.0,6.0,conditional_bounds,
1045730844721270784,2024,9,1,27,10,26.0,27.0,9.0,10.0,2.0,6.0,2.0,8.0,7.0,17.0,2.0,5.0,conditional_bounds,
1045730844721270784,2024,9,2,27,10,25.0,27.0,8.0,10.0,2.0,5.0,2.0,7.0,5.0,14.0,2.0,9.0,conditional_bounds,
1045730844721270784,2024,9,3,27,10,21.0,27.0,4.0,10.0,2.0,5.0,4.0,10.0,4.0,11.0,1.0,5.0,conditional_bounds,
1045730844721270784,2024,9,4,27,10,22.0,27.0,5.0,10.0,2.0,11.0,3.0,10.0,5.0,8.0,1.0,3.0,conditional_bounds,
1045730844721270784,2024,9,5,27,10,23.0,27.0,6.0,10.0,2.0,5.0,5.0,12.0,3.0,11.0,1.0,5.0,conditional_bounds,
1045730844721270784,2024,9,6,27,10,19.0,27.0,2.0,10.0,2.0,7.0,2.0,8.0,5.0,12.0,2.0,2.0,conditional_bounds,
1045730844721270784,2024,9,7,27,10,22.0,27.0,5.0,10.0,2.0,6.0,2.0,7.0,4.0,14.0,3.0,5.0,conditional_bounds,
1045730844721270784,2024,9,8,27,10,23.0,27.0,6.0,10.0,2.0,3.0,3.0,9.0,7.0,17.0,1.0,4.0,conditional_bounds,
1045730844721270784,2024,9,9,27,10,22.0,27.0,5.0,10.0,2.0,5.0,2.0,7.0,4.0,14.0,3.0,6.0,conditional_bounds,
1045730844721270784,2024,9,10,27,10,26.0,27.0,9.0,10.0,2.0,9.0,3.0,12.0,3.0,12.0,3.0,3.0,conditional_bounds,
1045730844721270784,2024,9,11,27,10,24.0,27.0,7.0,10.0,2.0,6.0,3.0,11.0,3.0,11.0,3.0,6.0,conditional_bounds,
1045730844721270784,2024,9,12,27,10,26.0,27.0,9.0,10.0,2.0,7.0,4.0,10.0,3.0,13.0,2.0,6.0,conditional_bounds,
1045730844721270784,2024,10,1,27,10,27.0,27.0,10.0,10.0,2.0,7.0,2.0,10.0,5.0,15.0,2.0,5.0,conditional_bounds,
1045730844721270784,2024,10,2,27,10,24.0,27.0,7.0,10.0,1.0,5.0,2.0,6.0,5.0,14.0,3.0,9.0,conditional_bounds,
1045730844721270784,2024,10,3,27,10,21.0,27.0,4.0,10.0,2.0,5.0,4.0,10.0,4.0,11.0,1.0,5.0,conditional_bounds,
1045730844721270784,2024,10,4,27,10,22.0,27.0,5.0,10.0,1.0,11.0,3.0,10.0,6.0,8.0,1.0,3.0,conditional_bounds,
1045730844721270784,2024,10,5,27,10,23.0,27.0,6.0,10.0,2.0,5.0,5.0,12.0,3.0,11.0,1.0,5.0,conditional_bounds,
1045730844721270784,2024,10,6,27,10,18.0,27.0,1.0,10.0,2.0,7.0,2.0,6.0,5.0,13.0,2.0,2.0,conditional_bounds,
